ID,TP_ESCOLA,ESTADO_CIVIL,NOTA_FINAL
9932,Pública,Solteiro,486.31315332112115
9933,Pública,Solteiro,565.1679440590291
9934,Pública,Solteiro,581.6256770120199
9935,Pública,Solteiro,613.7566979833568
9936,Pública,Casado,563.7696814990858
9937,Pública,Solteiro,304.43501991338957
9938,Privada,Casado,677.8909185161295
9939,Pública,Solteiro,665.4079445646965
9940,Pública,Solteiro,679.9712782333925
9941,Pública,Solteiro,389.94852967364653
9942,Pública,Casado,422.98618833078217
9943,Pública,Solteiro,522.2087184216919
9944,Privada,Solteiro,643.8454627583852
9945,Privada,Casado,434.5398501713089
9946,Pública,Solteiro,533.3005216839116
9947,Pública,Solteiro,499.8488167303896
9948,Pública,Solteiro,363.6449416220239
9949,Pública,Viúvo,640.6028676291253
9950,Pública,Solteiro,532.1773675564091
9951,Pública,Solteiro,770.685309910795
9952,Pública,Solteiro,455.19326378025266
9953,Pública,Solteiro,692.7552872189185
9954,Pública,Casado,439.69011714382896
9955,Pública,Casado,752.7494560609779
9956,Privada,Solteiro,515.491620834605
9957,Pública,Solteiro,471.74138582827095
9958,Pública,Solteiro,686.2755380242701
9959,Privada,Solteiro,707.6454552246798
9960,Pública,Solteiro,511.15408237396184
9961,Privada,Solteiro,608.060737363104
9962,Pública,Solteiro,610.7676079503797
9963,Privada,Solteiro,600.1101032236761
9964,Pública,Solteiro,482.6165793701314
9965,Pública,Solteiro,618.8698159261896
9966,Privada,Casado,750.7923515858126
9967,Pública,Solteiro,323.03453545958047
9968,Pública,Solteiro,311.2234768935916
9969,Privada,Casado,496.73400298659584
9970,Privada,Solteiro,646.6684358116961
9971,Pública,Solteiro,403.1527788398751
9972,Pública,Divorciado,522.272152037382
9973,Pública,Solteiro,593.0335071529482
9974,Privada,Solteiro,365.3400456480222
9975,Pública,Solteiro,537.2249190410985
9976,Pública,Casado,592.1197105175381
9977,Pública,Solteiro,459.62797692942036
9978,Pública,Solteiro,455.63879165604317
9979,Privada,Solteiro,607.4862286589819
9980,Pública,Viúvo,465.60326250090566
9981,Pública,Casado,387.31042024961954
9982,Pública,Viúvo,640.3514945750431
9983,Pública,Solteiro,293.5328026448669
9984,Pública,Solteiro,508.02319826515
9985,Pública,Casado,330.9182262358317
9986,Pública,Casado,701.8300648911151
9987,Pública,Divorciado,840.5205575058544
9988,Pública,Solteiro,407.8417297494627
9989,Pública,Solteiro,496.9149367322478
9990,Pública,Solteiro,646.890217082983
9991,Pública,Solteiro,395.0618260566091
9992,Pública,Solteiro,496.27408707408017
9993,Pública,Solteiro,520.3608957231509
9994,Pública,Casado,432.45782099992135
9995,Pública,Solteiro,628.730825006975
9996,Pública,Solteiro,714.6013971862508
9997,Pública,Solteiro,634.4617773416202
9998,Pública,Casado,625.2590136017516
9999,Pública,Solteiro,396.45278662165646
10000,Pública,Solteiro,505.50220295564253
10001,Privada,Casado,527.6370075747618
10002,Pública,Viúvo,349.5920244219178
10003,Pública,Casado,538.6393872918178
10004,Pública,Solteiro,545.3055355879264
10005,Pública,Solteiro,481.3136231072556
10006,Pública,Solteiro,533.5509520768002
10007,Pública,Solteiro,595.2708104578012
10008,Privada,Casado,310.451788887559
10009,Pública,Solteiro,676.1782326233488
10010,Pública,Solteiro,680.1107014895763
10011,Pública,Solteiro,513.8282053925014
10012,Pública,Casado,678.1504614325318
10013,Pública,Solteiro,485.80875336564986
10014,Pública,Solteiro,512.7184025333648
10015,Pública,Solteiro,638.3927800313077
10016,Pública,Solteiro,481.47094742910383
10017,Pública,Solteiro,518.7763780879889
10018,Privada,Solteiro,777.4659152786907
10019,Pública,Solteiro,605.4876855185415
10020,Pública,Casado,694.1676105405271
10021,Privada,Solteiro,542.9816063794913
10022,Pública,Solteiro,568.8034804432758
10023,Pública,Casado,566.2322656247358
10024,Pública,Solteiro,732.475864666731
10025,Pública,Casado,522.3653943825271
10026,Pública,Solteiro,553.4133189352756
10027,Pública,Solteiro,607.246078040805
10028,Pública,Solteiro,445.36633875967374
10029,Privada,Solteiro,298.8922351158428
10030,Pública,Solteiro,519.1607310935593
10031,Privada,Solteiro,634.174553556196
10032,Pública,Solteiro,442.0798544615305
10033,Pública,Solteiro,544.2337280163719
10034,Pública,Divorciado,580.1247105536182
10035,Pública,Solteiro,490.0040823341032
10036,Pública,Divorciado,623.103426454014
10037,Pública,Solteiro,488.6557368989998
10038,Pública,Casado,648.3131949915773
10039,Privada,Casado,539.5429506154378
10040,Privada,Casado,398.74736584461596
10041,Privada,Solteiro,383.9171213222594
10042,Pública,Solteiro,457.6268720317697
10043,Pública,Solteiro,825.7513900320571
10044,Pública,Solteiro,653.307739273732
10045,Pública,Casado,505.58405204455096
10046,Pública,Solteiro,693.331539874155
10047,Pública,Solteiro,694.4696036904056
10048,Pública,Solteiro,582.5428362821416
10049,Pública,Solteiro,604.529717934111
10050,Pública,Solteiro,669.2987845702419
10051,Privada,Solteiro,517.3254189629624
10052,Pública,Solteiro,514.4617937506625
10053,Pública,Solteiro,371.93515978525454
10054,Pública,Solteiro,657.6514929945376
10055,Pública,Solteiro,684.5045405567193
10056,Pública,Solteiro,653.1821790887368
10057,Pública,Solteiro,273.1766184579037
10058,Privada,Solteiro,511.25321313484466
10059,Pública,Solteiro,539.2624454428922
10060,Pública,Solteiro,627.8423863193079
10061,Pública,Solteiro,577.3875907398898
10062,Pública,Solteiro,401.2163088967048
10063,Pública,Solteiro,564.1392117013282
10064,Pública,Solteiro,579.6237495355635
10065,Pública,Casado,631.556996214826
10066,Pública,Solteiro,556.2178899121519
10067,Pública,Casado,351.6822418763463
10068,Pública,Solteiro,711.6400356044583
10069,Pública,Solteiro,726.0391867260544
10070,Pública,Casado,526.43525340053
10071,Pública,Divorciado,143.1431469230331
10072,Pública,Solteiro,505.6084906868094
10073,Pública,Solteiro,518.737495827589
10074,Pública,Solteiro,606.5835656670594
10075,Pública,Solteiro,479.61004993199083
10076,Pública,Solteiro,648.1912885985727
10077,Privada,Solteiro,533.5217714896638
10078,Pública,Solteiro,389.61180528649504
10079,Pública,Solteiro,702.2085090178061
10080,Pública,Casado,677.6143449740313
10081,Pública,Solteiro,578.4284174117531
10082,Pública,Solteiro,647.253964682234
10083,Pública,Solteiro,481.4127853292715
10084,Pública,Casado,418.8078099294697
10085,Pública,Solteiro,792.6675794533497
10086,Pública,Solteiro,728.8989581602467
10087,Pública,Solteiro,465.5385692285578
10088,Pública,Solteiro,620.4974085998495
10089,Pública,Solteiro,623.379084582391
10090,Pública,Casado,569.9964690687383
10091,Pública,Casado,715.2952694691958
10092,Pública,Casado,703.1755154267153
10093,Pública,Divorciado,475.67881467929874
10094,Pública,Divorciado,664.2542035626943
10095,Pública,Casado,658.071523614414
10096,Pública,Casado,703.1525011968017
10097,Pública,Casado,473.29674761379
10098,Pública,Solteiro,644.8881875686833
10099,Pública,Casado,203.8985724708662
10100,Pública,Casado,708.2503674657235
10101,Privada,Solteiro,482.55687488356494
10102,Pública,Solteiro,353.3130979290746
10103,Privada,Solteiro,454.8127850064003
10104,Pública,Solteiro,610.8078677692295
10105,Pública,Solteiro,429.6526505544894
10106,Privada,Solteiro,548.2877852391196
10107,Pública,Casado,588.5756052305716
10108,Pública,Casado,564.8129685071025
10109,Pública,Divorciado,700.8020660477065
10110,Pública,Solteiro,643.222547115659
10111,Pública,Solteiro,591.508445263081
10112,Pública,Casado,380.22775539366194
10113,Privada,Solteiro,623.7175060677487
10114,Pública,Solteiro,582.2399540666914
10115,Pública,Solteiro,578.0777582761654
10116,Pública,Divorciado,591.0812140971461
10117,Pública,Solteiro,579.9469179064298
10118,Pública,Solteiro,590.0815003126162
10119,Pública,Casado,595.5889033529962
10120,Pública,Solteiro,571.9226597944769
10121,Pública,Solteiro,618.8145780987695
10122,Pública,Divorciado,519.7486454284011
10123,Pública,Solteiro,638.3939584938859
10124,Pública,Solteiro,494.5375609470207
10125,Pública,Solteiro,765.1722421276315
10126,Pública,Solteiro,405.5889793257769
10127,Privada,Solteiro,476.1366837900273
10128,Pública,Solteiro,647.8438871101374
10129,Pública,Solteiro,698.522227862454
10130,Pública,Solteiro,678.8628737903159
10131,Pública,Solteiro,516.9433184773429
10132,Pública,Casado,569.7296805717154
10133,Pública,Divorciado,504.52435135336384
10134,Pública,Solteiro,626.2835224666785
10135,Pública,Solteiro,537.9500696109016
10136,Pública,Casado,666.2842699936764
10137,Pública,Solteiro,440.46506238977895
10138,Pública,Solteiro,704.6445421016475
10139,Pública,Casado,459.32651796266265
10140,Pública,Solteiro,403.45720530081223
10141,Pública,Solteiro,493.20338127379256
10142,Pública,Solteiro,725.1812569204308
10143,Pública,Solteiro,529.8562858407348
10144,Privada,Solteiro,641.1362614036528
10145,Pública,Solteiro,442.46146041081334
10146,Privada,Casado,590.2441413927052
10147,Pública,Solteiro,524.827893371328
10148,Pública,Solteiro,601.7711827535243
10149,Pública,Casado,592.7503515971604
10150,Pública,Solteiro,715.8059653170174
10151,Pública,Viúvo,437.9562284580032
10152,Pública,Casado,458.03887069620293
10153,Privada,Casado,472.3337118614263
10154,Privada,Casado,599.1674242824807
10155,Pública,Solteiro,563.8409842476547
10156,Pública,Casado,751.8638791177801
10157,Pública,Solteiro,637.7438710030482
10158,Pública,Solteiro,436.74728581698764
10159,Pública,Solteiro,551.2400705312723
10160,Privada,Solteiro,463.792110700977
10161,Privada,Solteiro,713.7222765655363
10162,Pública,Divorciado,668.8849841525426
10163,Pública,Casado,296.8582138525854
10164,Pública,Solteiro,612.2045759125747
10165,Pública,Solteiro,680.6456406605851
10166,Pública,Solteiro,580.8113492960694
10167,Pública,Solteiro,477.12150692204307
10168,Pública,Solteiro,495.71929723614073
10169,Pública,Solteiro,512.9344409131554
10170,Pública,Solteiro,483.26652691144295
10171,Privada,Solteiro,605.2229434122444
10172,Pública,Casado,684.6455556734534
10173,Pública,Casado,717.7751709200827
10174,Pública,Divorciado,487.2767485306436
10175,Pública,Solteiro,492.53853996246573
10176,Pública,Solteiro,439.94188320030213
10177,Pública,Solteiro,644.0651728795875
10178,Pública,Solteiro,559.8970371696197
10179,Pública,Divorciado,506.1452850862037
10180,Pública,Casado,819.8052421514714
10181,Pública,Solteiro,448.86090625421764
10182,Pública,Solteiro,685.3536262363052
10183,Pública,Solteiro,660.3690285740594
10184,Privada,Casado,313.5237989024064
10185,Pública,Solteiro,595.950167900084
10186,Pública,Solteiro,572.3995428932582
10187,Privada,Solteiro,179.47716987446518
10188,Pública,Solteiro,852.0348007818911
10189,Pública,Casado,504.8257120948971
10190,Pública,Solteiro,686.4491248285801
10191,Pública,Solteiro,457.8877373437383
10192,Pública,Solteiro,331.4430334507125
10193,Pública,Viúvo,575.9272665840457
10194,Pública,Solteiro,662.2176500090704
10195,Pública,Casado,588.6213675219293
10196,Pública,Solteiro,526.2128430250302
10197,Privada,Solteiro,346.10259838550036
10198,Privada,Solteiro,640.383090633437
10199,Pública,Solteiro,647.841948064171
10200,Pública,Solteiro,607.3336565870201
10201,Pública,Casado,527.404008613178
10202,Pública,Casado,837.3633507558644
10203,Privada,Casado,569.261858431595
10204,Pública,Solteiro,770.2252579619949
10205,Pública,Casado,610.7549358217644
10206,Pública,Solteiro,598.1627862711586
10207,Pública,Divorciado,609.8919300461035
10208,Pública,Solteiro,608.8600378533755
10209,Pública,Casado,576.5408368075538
10210,Pública,Casado,522.010790522675
10211,Pública,Solteiro,649.4931956471313
10212,Pública,Solteiro,406.9716870000591
10213,Pública,Solteiro,728.7475729474413
10214,Pública,Solteiro,568.3447691912493
10215,Pública,Solteiro,490.0761571451187
10216,Pública,Solteiro,543.9407591747813
10217,Pública,Solteiro,904.6254334907526
10218,Pública,Divorciado,510.47066108221486
10219,Pública,Solteiro,463.83223720236373
10220,Pública,Solteiro,520.1795281031865
10221,Pública,Solteiro,667.3966701193059
10222,Pública,Solteiro,600.7373024062505
10223,Pública,Solteiro,461.19412671633717
10224,Pública,Solteiro,616.5797577854632
10225,Pública,Solteiro,546.9861330213416
10226,Pública,Casado,550.8217527625507
10227,Pública,Solteiro,581.2800832062233
10228,Pública,Solteiro,745.633905869599
10229,Pública,Viúvo,284.832177112558
10230,Pública,Solteiro,544.5652514607835
10231,Pública,Casado,440.09983678067044
10232,Pública,Casado,687.052346950499
10233,Privada,Divorciado,505.04065292689444
10234,Pública,Solteiro,609.3126313091968
10235,Pública,Solteiro,513.8638207437308
10236,Pública,Casado,543.9883429186704
10237,Pública,Solteiro,441.63123538009853
10238,Pública,Solteiro,504.96318436098875
10239,Pública,Solteiro,447.1586467879379
10240,Pública,Divorciado,451.7814138956258
10241,Pública,Solteiro,426.5146282396086
10242,Pública,Solteiro,298.00726886099517
10243,Pública,Solteiro,408.619932464257
10244,Pública,Casado,695.5895027071404
10245,Pública,Casado,408.6707360320113
10246,Pública,Solteiro,752.7429595765562
10247,Pública,Solteiro,350.6095621629279
10248,Privada,Divorciado,665.0766853045601
10249,Pública,Casado,603.6668489213457
10250,Pública,Casado,557.6979403232796
10251,Privada,Solteiro,648.9643569326569
10252,Privada,Casado,631.3838919110156
10253,Pública,Divorciado,447.0253960434179
10254,Pública,Divorciado,738.6794828323939
10255,Pública,Solteiro,433.9034261152906
10256,Pública,Solteiro,412.4775865632928
10257,Pública,Casado,411.2870560066209
10258,Pública,Solteiro,747.1610384469645
10259,Pública,Casado,519.5384458105739
10260,Privada,Solteiro,690.6144744895546
10261,Pública,Casado,590.2569625948877
10262,Privada,Viúvo,660.6822070863683
10263,Pública,Solteiro,706.0141417652892
10264,Privada,Solteiro,552.0856195894046
10265,Pública,Casado,647.9572130645373
10266,Pública,Solteiro,566.0356411848815
10267,Pública,Solteiro,691.1299169105223
10268,Pública,Divorciado,621.5499828460024
10269,Pública,Casado,610.3643720446566
10270,Pública,Solteiro,441.49647105572035
10271,Pública,Casado,465.89057502951215
10272,Pública,Solteiro,630.889594513968
10273,Pública,Viúvo,223.19504176351273
10274,Pública,Solteiro,675.9692060167195
10275,Pública,Casado,685.8985616683763
10276,Pública,Solteiro,393.4875853328534
10277,Pública,Casado,701.2528101046165
10278,Pública,Solteiro,348.06527469339125
10279,Pública,Solteiro,442.43323054394904
10280,Pública,Divorciado,527.0444712757651
10281,Pública,Solteiro,750.1301792136381
10282,Pública,Solteiro,448.8454866333021
10283,Pública,Viúvo,342.7129840798466
10284,Pública,Casado,434.5909125355787
10285,Pública,Solteiro,663.1348282680382
10286,Pública,Casado,616.7208828862099
10287,Pública,Solteiro,566.1221449070036
10288,Pública,Solteiro,507.8230575269865
10289,Privada,Solteiro,515.3112127650577
10290,Pública,Solteiro,757.1204750244156
10291,Pública,Solteiro,562.2427791803836
10292,Pública,Solteiro,646.6396091542949
10293,Privada,Solteiro,457.6412476117704
10294,Pública,Divorciado,593.8290609338983
10295,Privada,Divorciado,543.2926079431516
10296,Pública,Casado,697.9739356365096
10297,Pública,Solteiro,622.3838500486611
10298,Pública,Solteiro,458.5218580832359
10299,Privada,Solteiro,589.865863752191
10300,Privada,Solteiro,647.4409271931332
10301,Pública,Solteiro,438.42486051709966
10302,Privada,Solteiro,657.3338376555564
10303,Pública,Solteiro,781.1753617909405
10304,Pública,Solteiro,573.458328450239
10305,Pública,Solteiro,641.1653110614277
10306,Pública,Casado,702.4244759028131
10307,Pública,Casado,645.0395848298401
10308,Pública,Solteiro,366.18138122854475
10309,Pública,Solteiro,603.2023951415167
10310,Pública,Solteiro,368.20749346016663
10311,Pública,Solteiro,440.68229901842966
10312,Pública,Solteiro,600.474247912613
10313,Pública,Solteiro,492.7831024684316
10314,Pública,Solteiro,525.9635691490868
10315,Pública,Solteiro,497.1892782451399
10316,Pública,Casado,817.1847052293946
10317,Pública,Solteiro,582.113853449667
10318,Privada,Solteiro,398.07685318145946
10319,Pública,Solteiro,363.2584819753406
10320,Pública,Solteiro,425.4368262494509
10321,Pública,Solteiro,467.22352827207004
10322,Privada,Solteiro,579.108135022714
10323,Pública,Solteiro,514.4456926065457
10324,Pública,Casado,446.49589359008155
10325,Pública,Solteiro,631.7607422360621
10326,Pública,Solteiro,671.3933837540723
10327,Pública,Solteiro,673.43913235486
10328,Pública,Solteiro,702.1128685011215
10329,Privada,Solteiro,309.78506768272086
10330,Pública,Solteiro,354.3787100771163
10331,Pública,Solteiro,420.2115025695617
10332,Pública,Solteiro,396.80519438179203
10333,Privada,Solteiro,592.0131377598618
10334,Pública,Solteiro,546.9077545382374
10335,Pública,Casado,535.1095835216248
10336,Pública,Casado,669.5309580534308
10337,Pública,Solteiro,626.3721711440388
10338,Pública,Solteiro,608.4259285954663
10339,Pública,Solteiro,348.7859353377194
10340,Pública,Solteiro,489.99830940254725
10341,Pública,Solteiro,627.3308590626459
10342,Pública,Solteiro,619.951388984545
10343,Pública,Solteiro,497.85982390922214
10344,Pública,Solteiro,556.8149760595476
10345,Pública,Solteiro,676.4618211681316
10346,Pública,Solteiro,553.5781862961701
10347,Pública,Solteiro,612.2141621174735
10348,Pública,Solteiro,338.3312197613141
10349,Pública,Solteiro,691.4757957571501
10350,Pública,Solteiro,344.8649204289794
10351,Pública,Casado,495.45248752432093
